danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.816,0.875,7,-2.499,1,0.184,0.187,0.0,0.0346,0.952,100.967,173465,4,30mNHDOw7qD5SF8tBeuPpu,Bruk Off Yuh Back,37i9dQZF1EQqoytXQhz8dz,3nwYsifpwrKmCIpw4i0HDW,Konshens,465320,63,2016-12-22,day,63,2024-01-08
0.606,0.61,2,-5.279,1,0.392,0.424,0.0,0.165,0.685,129.989,136827,5,7yJG5oJwYfom8AVXDcgFLx,Gal Policy,37i9dQZF1EQqoytXQhz8dz,1LKo6ZA3RNvKtLa6zDu32S,Kranium,215862,55,2020-06-16,day,63,2024-01-08
0.692,0.854,3,-5.722,1,0.238,0.272,0.0,0.0773,0.924,199.88,189813,4,3No90yqhFHg1vcFCHrCR6b,Settle Down (Destiny),37i9dQZF1EQqoytXQhz8dz,0eezS9KmhdjGN436RdTIXu,Mavado,572722,54,2012-02-16,day,53,2024-01-08
0.698,0.665,2,-6.612,1,0.305,0.345,0.0,0.113,0.554,133.294,163800,5,6NSRwKmFyhNGPy54LWpFUv,Ocean Wave,37i9dQZF1EQqoytXQhz8dz,2LIAgeQ5NZurwixfoG3CWZ,Alkaline,491418,55,2021-05-14,day,54,2024-01-08
0.623,0.481,1,-7.26,1,0.33,0.307,0.0,0.138,0.514,123.057,185066,5,6oBtzGQSirafwnRDNlloMl,My Type,37i9dQZF1EQqoytXQhz8dz,62DmErcU7dqZbJaDqwsqzR,Popcaan,1010978,64,2018-03-09,day,62,2024-01-08
0.623,0.678,1,-5.452,0,0.243,0.285,0.0,0.172,0.781,175.682,212727,4,4U131kkXsYORtAu8rPSsPd,Happy Pum Pum,37i9dQZF1EQqoytXQhz8dz,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1269911,63,2014-04-29,day,53,2024-01-08
0.672,0.711,11,-4.652,0,0.316,0.14,0.0,0.151,0.759,86.747,221867,4,3u25dhBZ80h0TFewO29Wqb,Cant Satisfy Her,37i9dQZF1EQqoytXQhz8dz,3HQIkVkhoARQMb0XlvyUKL,I Wayne,174020,44,2006-08-01,day,61,2024-01-08
0.817,0.699,10,-5.379,0,0.355,0.216,0.000112,0.115,0.664,101.101,168751,4,4tw57jakL7TFEdZ4bUohP1,Hard Drive,37i9dQZF1EQqoytXQhz8dz,"1OFOShsIbhy1l5x73yuVyB,3nwYsifpwrKmCIpw4i0HDW,1fctva4kpRbg2k3v7kwRuS","Shenseea,Konshens,Rvssian","646196,465320,2520986","61,63,65",2018-06-15,day,55,2024-01-08
0.892,0.754,9,-7.06,1,0.196,0.259,0.0,0.0605,0.708,99.959,182415,4,62wwjwCgRm2WVFQUgISepy,Backaz,37i9dQZF1EQqoytXQhz8dz,0af5VM6xubf8EXKvoG35x6,Demarco,343981,48,2016-10-07,day,51,2024-01-08
0.83,0.741,4,-3.636,1,0.278,0.209,0.0,0.115,0.436,97.91,197642,4,2e6exwwqtvFp1JbLT73zQf,Certain Law,37i9dQZF1EQqoytXQhz8dz,1pmixngtBJleMrGUG5o8DE,Mr. Vegas,351049,54,2012-05-29,day,49,2024-01-08
0.691,0.707,0,-5.12,1,0.207,0.45,0.0,0.075,0.818,66.681,179973,3,5DuH0tZGEcsDhrSrQsrKD8,Last Night,37i9dQZF1EQqoytXQhz8dz,1LKo6ZA3RNvKtLa6zDu32S,Kranium,215862,55,2018-05-31,day,51,2024-01-08
0.539,0.554,10,-6.204,0,0.334,0.613,2.6e-06,0.119,0.748,198.477,215295,4,3cZVPn99tKQBMM5f2bjy6O,Extra Lesson,37i9dQZF1EQqoytXQhz8dz,2LIAgeQ5NZurwixfoG3CWZ,Alkaline,491418,55,2016-11-11,day,49,2024-01-08
0.717,0.637,11,-4.441,0,0.0942,0.0196,1.65e-05,0.195,0.497,127.098,200000,5,48RxnStoXfZsH0hWuWiJ3C,Come Home,37i9dQZF1EQqoytXQhz8dz,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1269911,63,2019-01-25,day,52,2024-01-08
0.628,0.754,11,-8.777,1,0.472,0.21,0.0,0.12,0.57,86.194,196000,4,4PaV16f3DUo9QxbQMUzMKH,Who Am I,37i9dQZF1EQqoytXQhz8dz,4L3GTE04bW5N7azA9QPhjA,Beenie Man,486719,58,1997,year,60,2024-01-08
0.696,0.684,10,-2.47,1,0.0848,0.215,1.05e-06,0.104,0.556,109.507,193171,5,4Lv6Jh52ZV2T7Zfr9KMsul,FOREVER,37i9dQZF1EQqoytXQhz8dz,28UDeKu2FPrU0T7dpUiSGY,Dexta Daps,369005,55,2023-01-12,day,56,2024-01-08
0.772,0.658,1,-5.612,0,0.226,0.0622,0.0,0.0997,0.16,129.345,183093,5,53rvxSNmKhy7wMAAygyYWr,Moments,37i9dQZF1EQqoytXQhz8dz,"2Gzy8TYJ5xrEMDyUjZuDsK,2ExGrw6XpbtUAJHTLtUXUD","Masicka,Stefflon Don","337189,1176066","56,64",2021-12-03,day,53,2024-01-08
0.614,0.793,8,-4.766,1,0.399,0.41,0.0,0.198,0.884,137.713,145030,5,254GHWybHAnmmzB70OC690,Puppy Tail,37i9dQZF1EQqoytXQhz8dz,0af5VM6xubf8EXKvoG35x6,Demarco,343981,48,2014-09-09,day,41,2024-01-08
0.598,0.579,8,-7.427,0,0.393,0.174,0.00509,0.0927,0.657,66.633,160725,3,5HaRoqxb0Y4aMW347qhTPG,Brik Pan Brik,37i9dQZF1EQqoytXQhz8dz,5FkUhnHQ0KC63549LHHtst,Skillibeng,325197,59,2019-10-04,day,55,2024-01-08
0.754,0.702,10,-8.033,0,0.0429,0.0275,0.0,0.0619,0.736,95.998,228360,4,6nGwWIh0ATJqK9cXbLqDw8,Everyone Falls in Love,37i9dQZF1EQqoytXQhz8dz,4mVpYIVAOE8sEdYuL8HDpd,Tanto Metro & Devonte,65266,42,1999-08-17,day,59,2024-01-08
0.624,0.852,7,-2.869,0,0.255,0.306,2.56e-06,0.063,0.904,104.275,219450,4,2Ber0bp0wzCccLUHGOPGsu,Wine to Di Top,37i9dQZF1EQqoytXQhz8dz,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1269911,63,2017-01-17,day,47,2024-01-08
0.674,0.56,5,-7.083,0,0.0577,0.225,1.65e-05,0.109,0.637,90.051,170342,4,4NyatePmYhGnPQJqfg94Mg,Mad Luv,37i9dQZF1EQqoytXQhz8dz,2LIAgeQ5NZurwixfoG3CWZ,Alkaline,491418,55,2023-02-17,day,50,2024-01-08
0.818,0.693,7,-5.631,1,0.133,0.158,0.0,0.124,0.554,100.011,210413,4,6S0nwCOEAftiihy73YVDnl,I Love My Life,37i9dQZF1EQqoytXQhz8dz,0af5VM6xubf8EXKvoG35x6,Demarco,343981,48,2011-11-21,day,57,2024-01-08
0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.589,97.917,232507,4,56m8Wv3qRBfwLuO08GtfHs,Like Glue,37i9dQZF1EQqoytXQhz8dz,3Isy6kedDrgPYoTS1dazA9,Sean Paul,4538278,78,2022-11-11,day,67,2024-01-08
0.858,0.735,1,-4.854,1,0.329,0.0344,1.41e-06,0.468,0.364,108.019,145813,4,3eKLbe124mzIRFPuwCnJAD,Blessed (with Tyga),37i9dQZF1EQqoytXQhz8dz,"1OFOShsIbhy1l5x73yuVyB,5LHRHt1k9lMyONurDHEdrp","Shenseea,Tyga","646196,6848796","61,78",2022-03-11,day,59,2024-01-08
0.597,0.422,1,-7.781,1,0.253,0.324,1.33e-05,0.143,0.207,114.68,248760,5,0muoEUma4wqDlX4mrjenWl,Wet (feat. Fridayy),37i9dQZF1EQqoytXQhz8dz,"2Gzy8TYJ5xrEMDyUjZuDsK,7sP4SQ0WY6jfps1I19Ot7i","Masicka,Fridayy","337189,105289","56,64",2023-12-01,day,49,2024-01-08
0.75,0.706,10,-8.481,0,0.095,0.722,0.0,0.101,0.728,92.071,207048,4,0ANTPHMeOjPIyfGHiKDGU9,Things Mi Love,37i9dQZF1EQqoytXQhz8dz,"2LIAgeQ5NZurwixfoG3CWZ,3xE5Mbgql6pnTTaTifw8UX","Alkaline,Notnice","491418,9426","55,40",2013-05-06,day,50,2024-01-08
0.693,0.644,6,-5.87,1,0.212,0.381,0.0,0.126,0.829,100.262,152995,4,3D8IYeD8H1poBVjPn7sSID,Clean,37i9dQZF1EQqoytXQhz8dz,62DmErcU7dqZbJaDqwsqzR,Popcaan,1010978,64,2012-06-26,day,41,2024-01-08
0.539,0.707,9,-10.265,0,0.144,0.443,7.02e-06,0.11,0.356,102.062,232941,4,2EzOnr5nMY6fO8OOEu19D1,"Bad Gyal (feat. Skillibeng, Jucee Froot & Tommy Lee) [Divas]",37i9dQZF1EQqoytXQhz8dz,"2NUz5P42WqkxilbI8ocN76,5FkUhnHQ0KC63549LHHtst,7BtDOCA9U1krM87JITg6bF,2sfQCt8vryixkiNcBOUlxV","Vybz Kartel,Skillibeng,Jucee Froot,Tommy Lee","1269911,325197,125517,12786","63,59,38,35",2020-06-26,day,52,2024-01-08
0.552,0.618,5,-6.757,0,0.32,0.42,0.0,0.109,0.399,132.765,194586,5,7LRJmZ6G5qHQEG2CGeTCji,We Can (feat. Tory Lanez),37i9dQZF1EQqoytXQhz8dz,"1LKo6ZA3RNvKtLa6zDu32S,2jku7tDXc6XoB6MO2hFuqg","Kranium,Tory Lanez","215862,6302994","55,80",2016-09-23,day,55,2024-01-08
0.666,0.775,8,-3.905,1,0.262,0.632,0.0,0.15,0.643,97.007,175670,4,60lL4yRj6SPNtEBwy7o3Vw,They Don't Know,37i9dQZF1EQqoytXQhz8dz,2Gzy8TYJ5xrEMDyUjZuDsK,Masicka,337189,56,2021-12-03,day,46,2024-01-08
0.634,0.704,5,-6.459,1,0.384,0.0927,0.0,0.0385,0.843,97.635,213840,4,6ocqnSUAMMskrP3yDQdGxZ,WiFi,37i9dQZF1EQqoytXQhz8dz,"28UDeKu2FPrU0T7dpUiSGY,1WypSuVRK0PMIKXvoDLvxh","Dexta Daps,Drumma Boy","369005,17279","55,32",2021-02-12,day,52,2024-01-08
0.567,0.761,1,-6.458,0,0.276,0.0427,1.41e-05,0.18,0.484,99.995,245241,4,11pzZVbS8g6g2tfgSQR4uG,We Caa Done (feat. Drake),37i9dQZF1EQqoytXQhz8dz,"62DmErcU7dqZbJaDqwsqzR,3TVXtAsR1Inumwj472S9r4","Popcaan,Drake","1010978,83626299","64,96",2023-01-27,day,59,2024-01-08
0.782,0.789,3,-3.639,1,0.134,0.299,0.0,0.0665,0.763,102.103,175294,4,0MbAcCLfPNTfINipGYLMsL,Comfortable,37i9dQZF1EQqoytXQhz8dz,0af5VM6xubf8EXKvoG35x6,Demarco,343981,48,2018-01-12,day,35,2024-01-08
0.871,0.748,7,-4.576,1,0.21,0.353,0.0,0.144,0.351,102.0,164732,4,0RvYsYlC2CAHbpu3J8ewXC,Do Di Maths (Wah Do You),37i9dQZF1EQqoytXQhz8dz,2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1269911,63,2014-07-16,day,47,2024-01-08
0.699,0.645,10,-4.591,1,0.206,0.454,0.0,0.135,0.517,173.836,166160,4,3QFOdlIjY2EyjLij20OjdB,Foreplay,37i9dQZF1EQqoytXQhz8dz,1OFOShsIbhy1l5x73yuVyB,Shenseea,646196,61,2019-12-08,day,62,2024-01-08
0.77,0.615,0,-6.272,0,0.353,0.695,0.0,0.119,0.522,116.589,167742,5,2ZLcrPOWX3wTnj2h4NdEWx,Wild n Rich,37i9dQZF1EQqoytXQhz8dz,"2v6V75NbousiJwy2HV44VL,2ZoRuY63B7fzl9HaKjlWoF","450,Weekday","100331,1390","50,44",2023-11-03,day,60,2024-01-08
0.722,0.595,0,-5.559,1,0.34,0.17,0.0,0.0973,0.671,125.081,134400,5,2R6wZFWXBF2rRIbvQirzjP,Section,37i9dQZF1EQqoytXQhz8dz,1LKo6ZA3RNvKtLa6zDu32S,Kranium,215862,55,2022-06-10,day,51,2024-01-08
0.716,0.726,6,-4.773,0,0.312,0.155,0.0,0.106,0.526,133.398,151500,5,2XsFoKg9MJd1mCUtUp4o7M,WOW (feat. Spice),37i9dQZF1EQqoytXQhz8dz,"2Gzy8TYJ5xrEMDyUjZuDsK,1agX5xuqpSUDQ55gkdQbZk","Masicka,Spice","337189,421","56,29",2023-12-01,day,46,2024-01-08
0.606,0.873,1,-3.245,1,0.339,0.246,0.0,0.342,0.61,145.968,168046,5,0Ocz4RqsoxmtwcZjWnjYlp,Fling,37i9dQZF1EQqoytXQhz8dz,351x2S7CduShTNvtzgkMl7,DING DONG,174313,45,2017-05-26,day,48,2024-01-08
0.6,0.583,9,-6.617,0,0.281,0.0918,0.0,0.0992,0.763,126.517,209053,5,00FU5uypELwgQuM9IbFC6G,Give It To Her,37i9dQZF1EQqoytXQhz8dz,4mVpYIVAOE8sEdYuL8HDpd,Tanto Metro & Devonte,65266,42,2005,year,50,2024-01-08
0.615,0.65,8,-6.031,0,0.205,0.0183,0.0,0.135,0.443,171.906,213600,4,6D7jtD4GbpX1ujF1KqPr7Y,Romping Shop (feat. Spice),37i9dQZF1EQqoytXQhz8dz,"2NUz5P42WqkxilbI8ocN76,0wEvWMQRqaXcgnrZv6KtyL","Vybz Kartel,Spice","1269911,476082","63,58",2010-03-09,day,56,2024-01-08
0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,183474,4,3OB8tXG4qxdvs5Y9cZDsMa,Perfect Spot,37i9dQZF1EQqoytXQhz8dz,4RfTXjK9aiiIKDaKUHpL57,Busy Signal,578753,57,2019-06-07,day,48,2024-01-08
0.759,0.609,7,-5.448,0,0.353,0.289,0.0,0.183,0.402,134.685,173740,5,5CdbxsfDbD8Xy8SSVLyvrA,Crawsis,37i9dQZF1EQqoytXQhz8dz,"2v6V75NbousiJwy2HV44VL,6ilIhmo2Ijzq3BnKuxf2KQ","450,Shaneil Muir","100331,93417","50,40",2023-04-14,day,52,2024-01-08
0.603,0.577,8,-6.79,1,0.201,0.246,0.0,0.136,0.444,84.75,195412,4,3pxyhIYbscDOOA8ZiksLQL,Suicide Note,37i9dQZF1EQqoytXQhz8dz,2Gzy8TYJ5xrEMDyUjZuDsK,Masicka,337189,56,2021-12-03,day,45,2024-01-08
0.72,0.717,10,-6.565,1,0.247,0.014,4.45e-06,0.104,0.453,99.098,217024,4,0aVoXMbwzqgnW1H79Hm0h6,Body So Good,37i9dQZF1EQqoytXQhz8dz,62DmErcU7dqZbJaDqwsqzR,Popcaan,1010978,64,2018-07-20,day,41,2024-01-08
0.7,0.797,1,-5.054,1,0.14,0.453,1.16e-06,0.223,0.43,108.893,213394,4,3gL7eEGrS5yCKuwtqtNUNX,Deep Sleep,37i9dQZF1EQqoytXQhz8dz,2LIAgeQ5NZurwixfoG3CWZ,Alkaline,491418,55,2018-11-02,day,35,2024-01-08
0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,4,7y911sqgHGHcyU4ivapjwi,All Me,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,0c173mlxpT3dSFRgMO8XPh","Drake,2 Chainz,Big Sean","83626299,8017349,11115824","96,75,75",2013-01-01,day,67,2024-01-08
0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073,301064,4,0Thqjtu54vKMP06pwZkAWp,G.O.M.D,62y3BHKehWnb1hlaPclDAA,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,22394288,86,2014-12-09,day,75,2024-01-08
0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,6mapJIPnQ23RTAevUoE0DL,Swang,62y3BHKehWnb1hlaPclDAA,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7361248,71,2016-08-12,day,77,2024-01-08
0.634,0.665,6,-5.984,0,0.176,0.0172,0.0,0.365,0.611,131.108,237827,4,6j9iyrrmqWlQZ5SD1hSTaq,No Lie,62y3BHKehWnb1hlaPclDAA,"17lzZA2AlOHwCwFALHttmp,3TVXtAsR1Inumwj472S9r4","2 Chainz,Drake","8017349,83626299","75,96",2012-01-01,day,62,2024-01-08
0.793,0.498,8,-11.208,0,0.17,0.0974,1.26e-05,0.13,0.427,119.988,190653,4,6Nw1WHydftZy2joT2nTiCR,Nobody's Perfect,62y3BHKehWnb1hlaPclDAA,"6l3HvQ5sa6mXTsMTB19rO5,2wIVse2owClT7go1WT98tk","J. Cole,Missy Elliott","22394288,2364592","86,70",2011-09-27,day,69,2024-01-08
0.816,0.557,3,-6.494,0,0.271,0.156,0.0,0.189,0.87,76.026,189524,4,59OeNCL9JB3lCAdxMFSrkd,Dollar Signs,62y3BHKehWnb1hlaPclDAA,4u9WaJBNzimHp8AelXdgO7,Barry Hunter,99,4,2019-10-18,day,20,2024-01-08
0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,278827,4,7EZPH9Px3gXlxD5KJDwtwc,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),62y3BHKehWnb1hlaPclDAA,"5gCRApTajqwbnHHPbr2Fpi,55Aa2cqylxrFIXC767Z865,17lzZA2AlOHwCwFALHttmp","Juicy J,Lil Wayne,2 Chainz","3138996,14232381,8017349","72,85,75",2013-08-23,day,64,2024-01-08
0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,4,4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",62y3BHKehWnb1hlaPclDAA,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,26526500,87,2012,year,74,2024-01-08
0.78,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944,270187,4,48RN2EOOyG2Gs5Pyla7ZJj,Worst Behavior,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,96,2013-01-01,day,60,2024-01-08
0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,269693,4,7DTlsMOQjGysXHpwwpHuPl,Lifestyle,62y3BHKehWnb1hlaPclDAA,"5pU9lKGn9IUnVvOCONrcIS,50co4Is1HCEo8bhOyUWKpn,5lHRUCqkQZCIWeX7xG4sYT","Rich Gang,Young Thug,Rich Homie Quan","14138,9355686,2800643","53,83,63",2014-06-05,day,70,2024-01-08
0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,300160,4,1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,62y3BHKehWnb1hlaPclDAA,"2YZyLoL8N0Wb9xBt1NhZWg,3TVXtAsR1Inumwj472S9r4","Kendrick Lamar,Drake","26526500,83626299","87,96",2012,year,57,2024-01-08
0.475,0.882,11,-3.883,1,0.351,0.406,0.0,0.241,0.369,98.001,279307,4,1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,62y3BHKehWnb1hlaPclDAA,"0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4","Nicki Minaj,Drake","30496118,83626299","88,96",2010-01-01,day,74,2024-01-08
0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561,4,19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,62y3BHKehWnb1hlaPclDAA,34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,1494221,56,2014-07-25,day,73,2024-01-08
0.943,0.528,1,-5.565,1,0.168,0.0119,0.0,0.147,0.298,120.068,319724,4,32a5eLrlrKiXrqb1D16CUY,No Flex Zone - Remix,62y3BHKehWnb1hlaPclDAA,"7iZtZyCzp3LItcw1wtPI3D,0hCNtLu0JehylgoiP8L4Gh,0ONHkAv9pCAFxb0zJwDNTy","Rae Sremmurd,Nicki Minaj,Pusha T","7361248,30496118,2882949","71,88,72",2014-01-01,day,52,2024-01-08
0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,3,29gsi1zZrZxdStACmTQB0Z,Studio,62y3BHKehWnb1hlaPclDAA,"5IcR3N7QB1j6KBL8eImZ8m,07d5etnpjriczFBB8pxmRe","ScHoolboy Q,BJ The Chicago Kid","4616817,442935","70,58",2014-01-01,day,70,2024-01-08
0.801,0.491,0,-9.088,1,0.0545,0.0938,9.35e-05,0.193,0.822,125.051,220800,4,5BtNw7uJInbyzt5gC1zODz,Sade In The 90s,62y3BHKehWnb1hlaPclDAA,4o4tLTIJ3eWMFerz73atcT,Qveen Herby,584377,54,2018-06-08,day,51,2024-01-08
0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4,4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,96,2013-07-14,day,72,2024-01-08
0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,337640,4,6t2eIONH4Sax3R21QWiKNp,Believe Me,62y3BHKehWnb1hlaPclDAA,"55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4","Lil Wayne,Drake","14232381,83626299","85,96",2014-05-28,day,62,2024-01-08
0.632,0.73,6,-5.895,0,0.245,0.00316,0.0,0.397,0.762,76.067,315320,4,6klZDCEsQzMELAPyovvpUw,Every Girl,62y3BHKehWnb1hlaPclDAA,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,2999342,61,2009-01-01,day,54,2024-01-08
0.769,0.611,8,-2.85,1,0.039,0.098,0.0,0.221,0.0901,144.037,243333,4,2Vevs2eAQNNb7NTpKj5kqA,Cut Her Off,62y3BHKehWnb1hlaPclDAA,"5bgfj5zUoWpyeVatGDjn6H,17lzZA2AlOHwCwFALHttmp","K CAMP,2 Chainz","1658847,8017349","58,75",2014-04-22,day,54,2024-01-08
0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,233515,4,7ngdkrVQPgP3AoIxUrTpHT,Who Do You Love?,62y3BHKehWnb1hlaPclDAA,"0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4","YG,Drake","3205645,83626299","72,96",2014-03-18,day,71,2024-01-08
0.863,0.705,8,-6.202,1,0.31,0.05,2.21e-05,0.524,0.599,145.099,189013,4,1PNGJBI1Lx0h8QCpkHKZLU,Tom Ford,62y3BHKehWnb1hlaPclDAA,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,8801570,82,2013-07-04,day,52,2024-01-08
0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216027,4,4y2bMYA83ZNN3pW47ZOgmr,Man Of The Year,62y3BHKehWnb1hlaPclDAA,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,4616817,70,2014-01-01,day,34,2024-01-08
0.869,0.626,11,-4.832,1,0.126,0.0754,0.0,0.0776,0.316,131.075,340480,4,7GEidxhfGNteiW9n0kLyxH,"Move That Dope (feat. Pharrell, Pusha T & Casino)",62y3BHKehWnb1hlaPclDAA,"1RyvyyTE3xzB2ZywiAwp0i,2RdwBSPQiwcmiDo9kixcl8,0ONHkAv9pCAFxb0zJwDNTy,1Q9yutXUVHodDxHIacpEMT","Future,Pharrell Williams,Pusha T,Casino","15692678,4336597,2882949,4948","88,78,72,33",2014-04-22,day,53,2024-01-08
0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,217800,4,4q6dqyGM25sKFU8nYAGRe4,Show Me (feat. Chris Brown),62y3BHKehWnb1hlaPclDAA,"6KZDXtSj0SzGOV705nNeh3,7bXgB6jMjp9ATFy66eO08Z","Kid Ink,Chris Brown","2988092,20955452","64,86",2014-01-06,day,71,2024-01-08
0.876,0.675,3,-3.28,0,0.146,0.421,1.16e-06,0.0667,0.606,135.959,240000,4,1jROHCeEzDr6VnV8EnBnik,Stoner,62y3BHKehWnb1hlaPclDAA,50co4Is1HCEo8bhOyUWKpn,Young Thug,9355686,83,2014-02-04,day,49,2024-01-08
0.831,0.651,1,-8.363,1,0.437,0.0125,0.0,0.0809,0.502,120.065,224013,4,3IQgeOgdHIag6mu0mgKRgQ,The Language,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,96,2013-01-01,day,57,2024-01-08
0.845,0.54,10,-7.864,0,0.127,0.0299,0.0,0.12,0.443,97.516,207267,4,0Nf3vtVBfiayZL7c8r4KBO,Gas Pedal,62y3BHKehWnb1hlaPclDAA,"6d47Z08T4snK50HgTEHo5Z,2ZavqCJe7uqkRpISes0NFi","Sage The Gemini,Iamsu!","866567,277600","61,54",2013-01-01,day,52,2024-01-08
0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,278573,4,5gFoAVTN9YlM9uJCrFZtgl,Crooked Smile (feat. TLC),62y3BHKehWnb1hlaPclDAA,"6l3HvQ5sa6mXTsMTB19rO5,0TImkz4nPqjegtVSMZnMRq","J. Cole,TLC","22394288,3817285","86,67",2013-06-18,day,71,2024-01-08
0.556,0.644,6,-5.805,0,0.402,0.0558,2.32e-05,0.35,0.499,140.009,326347,4,671XaUBmifTMXDbZK5CB1M,Mercy.1,62y3BHKehWnb1hlaPclDAA,"5K4W6rqBFWDnAN6FQUkS6x,0c173mlxpT3dSFRgMO8XPh,0ONHkAv9pCAFxb0zJwDNTy,17lzZA2AlOHwCwFALHttmp","Kanye West,Big Sean,Pusha T,2 Chainz","22986248,11115824,2882949,8017349","91,75,72,75",2012-01-01,day,60,2024-01-08
0.684,0.689,11,-4.752,1,0.294,0.0264,0.0,0.0942,0.317,138.147,272707,4,7AzunAhx3JfoHxYS5N6KVx,"TKO (Black Friday Remix) (feat. J. Cole, A$AP Rocky & Pusha T)",62y3BHKehWnb1hlaPclDAA,"31TPClRtHm23RisEBtV3X7,6l3HvQ5sa6mXTsMTB19rO5,13ubrt8QOOCPljQ2FL1Kca,0ONHkAv9pCAFxb0zJwDNTy","Justin Timberlake,J. Cole,A$AP Rocky,Pusha T","13560903,22394288,13299639,2882949","81,86,81,72",2013-12-11,day,42,2024-01-08
0.85,0.509,6,-9.637,0,0.378,0.147,0.0,0.0759,0.763,134.9,261321,4,6nu35hLc8zsA9bwBpcuf5L,Type of Way,62y3BHKehWnb1hlaPclDAA,5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,2800643,63,2013-04-30,day,58,2024-01-08
0.42,0.651,10,-4.792,0,0.323,0.399,0.0,0.78,0.67,185.986,262857,3,4Z9IvDlREqlkgo7SzMX70q,"U.O.E.N.O. (feat. Future, Rick Ross)",62y3BHKehWnb1hlaPclDAA,0T5OJgMVjKIX3b3W3ekqOl,Rocko,549281,46,2013-03-05,day,28,2024-01-08
0.738,0.547,8,-6.54,1,0.133,0.0522,1.23e-06,0.109,0.306,142.052,284600,4,2kEDuZRwYUoQLIYKpQfKWa,Tapout,62y3BHKehWnb1hlaPclDAA,"5pU9lKGn9IUnVvOCONrcIS,55Aa2cqylxrFIXC767Z865,35sCXuy5gN6Or69rZ9vqBs,18AOdS1Qw4XXnQSiPJQr1B,0hCNtLu0JehylgoiP8L4Gh,1RyvyyTE3xzB2ZywiAwp0i","Rich Gang,Lil Wayne,Birdman,Mack Maine,Nicki Minaj,Future","14138,14232381,1285117,4603,30496118,15692678","53,85,60,47,88,88",2013-01-01,day,61,2024-01-08
